PERIODO;MODO;JURISDICCION;GRUPO TARIFARIO;EMPRESA;LINEA;Suma de CANTIDAD;ACTUALIZACION
201512;COLECTIVO;PROVINCIAL;U.P.A.;COMPA¥IA ISLE¥A S.R.L.;LINEA 237A;2055177;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;COMPA¥IA NOROESTE S.A.T.;LINEA 289;679692;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;COMPA¥IA NOROESTE S.A.T.;LINEA 304;1238179;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;COMPA¥IA NOROESTE S.A.T.;LINEA 343;1462064;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;239993;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 386;266381;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA CIUDAD DE SAN FERNANDO SA;LINEA 264;487634;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA CIUDAD DE SAN FERNANDO SA;LINEA 371;1001886;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA CIUDAD DE SAN FERNANDO SA;LINEA 445;254877;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA DE TRANSPORTE DEL SUR SRL;LINEA 200;125946;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA DE TRANSPORTE DEL SUR SRL;LINEA 404;877370;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA DE TRANSPORTES EL LITORAL S.A.;LINEA 449;436576;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA DEL OESTE SAT;LINEA 244;359795;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA DEL OESTE SAT;LINEA 302;651422;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA DEL OESTE SAT;LINEA 303;837161;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA DEL OESTE SAT;LINEA 320;150819;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA DEL OESTE SAT;LINEA 390;331949;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA DEL OESTE SAT;LINEA 443A;220010;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA DEL OESTE SAT;LINEA 461;104603;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA DEL OESTE SAT;LINEA 462;85658;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA DEL OESTE SAT;LINEA 463;569536;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA DEL OESTE SAT;LINEA 464;322371;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA LINEA 216 S.A.T.;LINEA 236;2661661;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA LINEA 216 S.A.T.;LINEA 269;1864799;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA LINEA 216 S.A.T.;LINEA 395;560632;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA LINEA 216 S.A.T.;LINEA 441;536102;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA LINEA 216 S.A.T.;LINEA 443;65782;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA LINEA SIETE SAT;LINEA 307;951548;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA MONTE GRANDE S.A. LINEA 501;LINEA 245;214784;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA MONTE GRANDE S.A. LINEA 501;LINEA 394;720505;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA NUEVE DE JULIO S.A.T.;LINEA 215;175097;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA NUEVE DE JULIO S.A.T.;LINEA 225;33922;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;EXPRESO ESTEBAN ECHEVERRIA S.R.L.;LINEA 222;163381;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;EXPRESO ESTEBAN ECHEVERRIA S.R.L.;LINEA 306;2031919;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;EXPRESO GENERAL SARMIENTO S.A.;LINEA 448;1565281;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;EXPRESO LOMAS S.A.;LINEA 243;99475;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;EXPRESO NUEVE DE JULIO S.A.;LINEA 247;1540150;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;EXPRESO PARQUE EL LUCERO S.A. DE TRANSPORTES;LINEA 341;1444663;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;EXPRESO PARQUE EL LUCERO S.A. DE TRANSPORTES;LINEA 379;23959;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;EXPRESO PARQUE EL LUCERO S.A. DE TRANSPORTES;LINEA 391;786883;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;EXPRESO VILLA GALICIAÿ SAN JOSE S.A.;LINEA 239B;238852;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;EXPRESO VILLA GALICIAÿ SAN JOSE S.A.;LINEA 263A;303266;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;EXPRESO VILLA GALICIAÿ SAN JOSE S.A.;LINEA 266;2129965;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;EXPRESO VILLA GALICIAÿ SAN JOSE S.A.;LINEA 293A;484057;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;EXPRESO VILLA GALICIAÿ SAN JOSE S.A.;LINEA 436;203449;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;EXPRESO VILLA NUEVA S.A.;LINEA 257;1163071;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;FUERTE BARRAGAN S.A.T.I.C.I.;LINEA 275;714164;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;GENERAL TOMAS GUIDO S.A.C.I.F.;LINEA 271;1033827;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;GENERAL TOMAS GUIDO S.A.C.I.F.;LINEA 299;577575;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;GENERAL TOMAS GUIDO S.A.C.I.F.;LINEA 373;429896;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;GENERAL TOMAS GUIDO S.A.C.I.F.;LINEA 384;178483;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;LA CABA¥A S.A.;LINEA 242;2620111;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;LA CABA¥A S.A.;LINEA 298;935763;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;LA PRIMERA DE GRAND BOURG S.A.;LINEA 315;738568;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;LA PRIMERA DE GRAND BOURG S.A.;LINEA 440;3345326;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;LA PRIMERA DE MARTINEZ S.A;LINEA 314;1447151;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;LIBERTADOR SAN MARTIN SAT;LINEA 327;611791;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;LIBERTADOR SAN MARTIN SAT;LINEA 336;266774;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;LIBERTADOR SAN MARTIN SAT;LINEA 392;270843;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;LINEA SESENTA SA;LINEA 430;41369;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;MICRO OMNIBUS AVENIDA S.A.;LINEA 405;455037;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;MICRO OMNIBUS GENERAL SAN MARTIN SAC;LINEA 310;261377;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;MICRO OMNIBUS GENERAL SAN MARTIN SAC;LINEA 333A;608410;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;MICRO OMNIBUS GENERAL SAN MARTIN SAC;LINEA 407;471656;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;MICRO OMNIBUS GENERAL SAN MARTIN SAC;LINEA 437;448426;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;MICRO OMNIBUS MITRE S.A.;LINEA 318;1866154;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;MICRO OMNIBUS OïHIGGINS S.A.T.;LINEA 295;457075;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;MICRO OMNIBUS PRIMERA JUNTA S.A;LINEA 324;2504004;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;MICRO OMNIBUS QUILMES S.A.C.I. Y F.;LINEA 219;880937;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;MICRO OMNIBUS QUILMES S.A.C.I. Y F.;LINEA 300;588956;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;MICRO OMNIBUS QUILMES S.A.C.I. Y F.;LINEA 372;178034;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;NUEVO IDEAL S.A.;LINEA 382;632352;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;SAN VICENTE S.A. DE TRANSPORTES;LINEA 263B;388734;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;SAN VICENTE S.A. DE TRANSPORTES;LINEA 370;295779;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;SAN VICENTE S.A. DE TRANSPORTES;LINEA 385;367808;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;SAN VICENTE S.A. DE TRANSPORTES;LINEA 403;32653;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;SAN VICENTE S.A. DE TRANSPORTES;LINEA 435;164722;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;TRANSPORTE AUTOMOTORES LA PLATA SA;LINEA 406;876170;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;TRANSPORTE IDEAL SAN JUSTO S.A.;LINEA 205;355845;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;TRANSPORTE JOSE HERNANDEZ S.A.C.I.;LINEA 252;590526;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;TRANSPORTE LA UNION SA;LINEA 202;1046525;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;TRANSPORTE LARRAZABAL C.I.S.A.;LINEA 421;95187;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;TRANSPORTES AUTOMOTORES  LANUS ESTE S.A.;LINEA 354;1015155;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;LINEA 446;92976;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;TRANSPORTES LA PERLITA S.A.;LINEA 288;301286;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;TRANSPORTES LA PERLITA S.A.;LINEA 311;864847;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;TRANSPORTES LA PERLITA S.A.;LINEA 312;1162716;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;TRANSPORTES LA PERLITA S.A.;LINEA 329;431116;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;TRANSPORTES LA PERLITA S.A.;LINEA 422;327249;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;TRANSPORTES SAN JUAN BAUTISTA S.A.;LINEA 383;740154;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;TRANSPORTES UNIDOS DE MERLO S.A.C.I.I.;LINEA 238;1041159;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;TRANSPORTES UNIDOS DE MERLO S.A.C.I.I.;LINEA 297;385008;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;TRANSPORTES VILLA BOSCH SAC el;LINEA 328;760576;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;UNION PLATENSE SRL;LINEA 214;577863;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.;UNION PLATENSE SRL;LINEA 273;1180015;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.M;AZUL S.A. DE TRANSPORTE AUTOMOTOR;LINEA 203;3667508;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.M;COMPA¥IA ISLE¥A S.R.L.;LINEA 276;1123795;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.M;EMPRESA NUEVE DE JULIO S.A.T.;LINEA 414;39943;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.M;LA CENTRAL DE ESCOBAR SA;LINEA 228F;369962;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.M;LA CENTRAL DE ESCOBAR SA;LINEA 291;799157;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.M;LA FLOR DE LUJAN SRL;LINEA 256;42092;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.M;LA NUEVA METROPOL S.A.;LINEA 228A;81080;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.M;LA NUEVA METROPOL S.A.;LINEA 365;2875655;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.M;LINEA SESENTA SA;LINEA 204B;197918;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.M;LINEA SESENTA SA;LINEA 228 B;200282;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.M;MICRO OMNIBUS TIGRE S.A.;LINEA 204;349731;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.M;MICRO OMNIBUS TIGRE S.A.;LINEA 228C;217826;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.M;MICRO OMNIBUS TIGRE S.A.;LINEA 228E;295214;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.M;RUTA BUS S.A.;LINEA 313;89523;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.M;RUTA BUS S.A.;LINEA 350;553632;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.M;RUTA BUS S.A.;LINEA 355;52444;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.M;SAN VICENTE S.A. DE TRANSPORTES;LINEA 388;69037;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.M;TRANSPORTE AUTOMOTORES LA PLATA SA;LINEA 338;2077874;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.M;TRANSPORTES ATLANTIDA S.A.C.;LINEA 410;239549;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.M;TRANSPORTES ATLANTIDA S.A.C.;LINEA 429;97445;201903
201512;COLECTIVO;PROVINCIAL;U.P.A.M;UNION PLATENSE SRL;LINEA 418;77382;201903
201512;SUBTE;SUBTE;-;METROVIAS;LINEA A;3863002;201903
201512;SUBTE;SUBTE;-;METROVIAS;LINEA B;5884319;201903
201512;SUBTE;SUBTE;-;METROVIAS;LINEA C;3533155;201903
201512;SUBTE;SUBTE;-;METROVIAS;LINEA D;4996138;201903
201512;SUBTE;SUBTE;-;METROVIAS;LINEA E;1279092;201903
201512;SUBTE;SUBTE;-;METROVIAS;LINEA H;820132;201903
201512;SUBTE;SUBTE;-;METROVIAS;LINEA PREMETRO;50321;201903
201512;TREN;FFCC;-;FERROVIAS S.A.;FFCC BELGRANO NORTE;1620587;201903
201512;TREN;FFCC;-;METROVIAS S.A. (URQUIZA);FFCC URQUIZA;1373941;201903
201512;TREN;FFCC;-;SOFSE - Belgrano Sur;FFCC BELGRANO SUR;625930;201903
201512;TREN;FFCC;-;SOFSE - Mitre;FFCC MITRE;510931;201903
201512;TREN;FFCC;-;SOFSE - Mitre;FFCC MITRE-SUAREZ;872693;201903
201512;TREN;FFCC;-;SOFSE - Mitre;FFCC MITRE-TIGRE;2334608;201903
201512;TREN;FFCC;-;SOFSE - Mitre;FFCC MITRE-ZARATE;145;201903
201512;TREN;FFCC;-;SOFSE - Roca;FFCC ROCA;6549318;201903
201512;TREN;FFCC;-;SOFSE - San Martin;FFCC SAN MARTIN;3377234;201903
201512;TREN;FFCC;-;SOFSE- SARMIENTO;FFCC SARMIENTO;4555541;201903
201512;TREN;FFCC;-;SOFSE- TREN DE LA COSTA;FFCC TREN DE LA COSTA;9705;201903
201601;COLECTIVO;MUNICIPAL;-;AUTOBUSES SANTA FE S.R.L;LINEA 540A;420233;201903
201601;COLECTIVO;MUNICIPAL;-;AUTOBUSES SANTA FE S.R.L;LINEA 550A;319672;201903
201601;COLECTIVO;MUNICIPAL;-;AUTOBUSES SANTA FE S.R.L;LINEA 552A;292644;201903
201601;COLECTIVO;MUNICIPAL;-;AUTOBUSES SANTA FE S.R.L;LINEA 553A;309882;201903
201601;COLECTIVO;MUNICIPAL;-;CONSULTORES ASOCIADOS ECOTRANS S.A.;LINEA 503A;642634;201903
201601;COLECTIVO;MUNICIPAL;-;CONSULTORES ASOCIADOS ECOTRANS S.A.;LINEA 635;143343;201903
201601;COLECTIVO;MUNICIPAL;-;EMPRESA LINEA SIETE SAT;LINEA 503G;716648;201903
201601;COLECTIVO;MUNICIPAL;-;EMPRESA LINEA SIETE SAT;LINEA 506E;215585;201903
201601;COLECTIVO;MUNICIPAL;-;EMPRESA LINEA SIETE SAT;LINEA 518B;31088;201903
201601;COLECTIVO;MUNICIPAL;-;MICRO OMNIBUS GENERAL SAN MARTIN SAC;LINEA 670;33065;201903
201601;COLECTIVO;MUNICIPAL;-;MUNICIPALIDAD DE ITUZAINGO;LINEA 504;17;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.1.;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 622;948677;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.1.;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 628;106321;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.1.;CIA ANDRADE EMPRESA DE TRANSPORTE DE PASAJEROS SRL;LINEA 523;187327;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.1.;CIA LA PAZ AMADOR MOURE SACIFIYA;LINEA 542;314287;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.1.;CIA LA PAZ AMADOR MOURE SACIFIYA;LINEA 551;183224;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.1.;COMPA¥ÖA DE OMNIBUS 25 DE MAYO LINEA 278;LINEA 585;593354;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.1.;COMPA¥ÖA DE OMNIBUS 25 DE MAYO LINEA 278;LINEA 586;51260;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.1.;COMPA¥IA ISLE¥A S.R.L.;LINEA 504B;33515;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.1.;COMPA¥IA ISLE¥A S.R.L.;LINEA 507B;111421;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.1.;COMPA¥IA ISLE¥A S.R.L.;LINEA 670;810509;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.1.;COMPA¥IA MICROOMNIBUS LA COLORADA SACI;LINEA 505 D;316180;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.1.;COMPA¥ÖA MICROOMNIBUS TEMPERLEY SRL;LINEA 549;60440;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.1.;EL URBANO SRL;LINEA 522;32928;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.1.;EL URBANO SRL;LINEA 527;131077;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.1.;EMPRESA 501 SA;LINEA 501 A;1332389;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.1.;EMPRESA CINCO DE AGOSTO S.R.L.;LINEA 524;265527;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.1.;EMPRESA CIUDAD DE SAN FERNANDO SA;LINEA 710;733731;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.1.;EMPRESA DE TRANSPORTES EL LITORAL S.A.;LINEA 749;983922;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.1.;EMPRESA J.M. EZEIZA S.R.L.;LINEA 532;449895;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.1.;EMPRESA LINEA 216 S.A.T.;LINEA 504A;1769001;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.1.;EMPRESA LINEA 216 S.A.T.;LINEA 634;534590;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.1.;EMPRESA MICROOMNIBUS LARROQUE LINEA 548 SRL;LINEA 548;269297;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.1.;EMPRESA MONTE GRANDE S.A. LINEA 501;LINEA 501C;2297358;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.1.;EXPRESO ARSENO SRL;LINEA 514;912543;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.1.;EXPRESO VILLA GALICIAÿ SAN JOSE S.A.;LINEA 510A;137885;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.1.;EXPRESO VILLA GALICIAÿ SAN JOSE S.A.;LINEA 564;354722;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.1.;EXPRESO VILLA NUEVA S.A.;LINEA 580;184163;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.1.;EXPRESO VILLA NUEVA S.A.;LINEA 582;454440;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.1.;GENERAL TOMAS GUIDO S.A.C.I.F.;LINEA 505;359528;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.1.;GENERAL TOMAS GUIDO S.A.C.I.F.;LINEA 570;424431;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.1.;LA CABA¥A S.A.;LINEA 624;930912;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.1.;LA PRIMERA DE GRAND BOURG S.A.;LINEA 740;913169;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.1.;LA PRIMERA DE MALVINAS ARGENTINAS UTE;LINEA 501I;290876;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.1.;LA VECINAL DE MATANZA SACI. DE MICROOMNIBUS;LINEA 630;436644;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.1.;LINEA SESENTA SA;LINEA 503 B;335314;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.1.;LINEA SESENTA SA;LINEA 509D;18509;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.1.;LINEA SESENTA SA;LINEA 514BA;89;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.1.;MICRO OMNIBUS AVENIDA S.A.;LINEA 520B;381736;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.1.;MICRO OMNIBUS ESTE S.A;LINEA 521 A;199149;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.1.;MICRO OMNIBUS ESTE S.A;LINEA 526;409019;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.1.;MICRO OMNIBUS GENERAL SAN MARTIN SAC;LINEA 707;1252609;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.1.;MICRO OMNIBUS PRIMERA JUNTA S.A;LINEA 501E;30395;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.1.;MICRO OMNIBUS PRIMERA JUNTA S.A;LINEA 504C;109995;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.1.;MICRO OMNIBUS PRIMERA JUNTA S.A;LINEA 583;243035;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.1.;MICRO OMNIBUS QUILMES S.A.C.I. Y F.;LINEA 584;239207;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.1.;MICRO OMNIBUS QUILMES S.A.C.I. Y F.;LINEA 603;457714;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.1.;MICRO OMNIBUS QUILMES S.A.C.I. Y F.;LINEA 619;340239;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.1.;MICRO OMNIBUS TIGRE S.A.;LINEA 505A;2713;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.1.;MICRO OMNIBUS TIGRE S.A.;LINEA 506B;1236;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.1.;MICRO OMNIBUS TIGRE S.A.;LINEA 508A;121380;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.1.;MICRO OMNIBUS TIGRE S.A.;LINEA 513A;152600;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.1.;NUEVO IDEAL S.A.;LINEA 620;2456246;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.1.;SAN VICENTE S.A. DE TRANSPORTES;LINEA 506C;761415;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.1.;SAN VICENTE S.A. DE TRANSPORTES;LINEA 521B;61173;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.1.;SARGENTO CABRAL S.A.DE TRANSPORTE;LINEA 741;359794;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.1.;TRANSPORTE DEL SUR S.R.L.;LINEA 515;550978;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.1.;TRANSPORTE IDEAL SAN JUSTO S.A.;LINEA 621;921905;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.1.;TRANSPORTES LA PERLITA S.A.;LINEA 501G;4575266;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.1.;TRANSPORTES SAN JUAN BAUTISTA S.A.;LINEA 500H;24824;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.1.;TRANSPORTES SAN JUAN BAUTISTA S.A.;LINEA 503;584311;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.1.;TRANSPORTES SAN JUAN BAUTISTA S.A.;LINEA 506;151794;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.1.;TRANSPORTES SAN JUAN BAUTISTA S.A.;LINEA 507;210604;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.1.;TRANSPORTES SAN JUAN BAUTISTA S.A.;LINEA 508;27600;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.1.;TRANSPORTES SAN JUAN BAUTISTA S.A.;LINEA 509C;29720;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.1.;TRANSPORTES SAN JUAN BAUTISTA S.A.;LINEA 511;8454;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.1.;TRANSPORTES SAN JUAN BAUTISTA S.A.;LINEA 512;869;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.1.;TRANSPORTES SAN JUAN BAUTISTA S.A.;LINEA 513;337;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.1.;TRANSPORTES UNIDOS DE MERLO S.A.C.I.I.;LINEA 500D;1399313;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.1.;YITOS S.A.;LINEA 541;388131;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.1.;YITOS S.A.;LINEA 543;499037;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.1.;YITOS S.A.;LINEA 544;457054;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.1.;YITOS S.A.;LINEA 561;121936;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.1.;YITOS S.A.;LINEA 562;291745;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.2.;COOPERATIVA DE TRABAJO 3 DE JULIO LIMITADA;LINEA 500-503;172336;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.2.;COOPERATIVA DE TRABAJO 6 DE JULIO LIMITADA;LINEA 6JUL;48035;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.2.;EMPRESA DE TRANSPORTES SANTA RITA  SRL;LINEA 500B;20811;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.2.;EMPRESA J.M. EZEIZA S.R.L.;LINEA 518;1138629;201903
201601;COLECTIVO;MUNICIPAL;U.M.A.2.;EMPRESA NUEVE DE JULIO S.A.T.;LINEA 508C;30032;201903
